"","X","datahora","medio","Alcance","LIKES","rtas","cliks","comments","compartida","fecha","hora","datahoraposi","POSTID","datadate","FOTO","img_word","pro_spon","TEMA1","TEMA2","N_FOTOS","Grund","tokens"
"3829",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","bedanke"
"3830",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","politische"
"3831",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gefangene"
"3832",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","einsetzen"
"3833",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","besonders"
"3834",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","erwähnen"
"3835",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","möchte"
"3836",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","internationale"
"3837",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gesellschaft"
"3838",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","menschenrechte"
"3839",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","organisation"
"3840",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","libereco"
"3841",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","partnership"
"3842",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","for"
"3843",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","human"
"3844",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","rights"
"3845",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","beide"
"3846",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","unterstütze"
"3847",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","rahmen"
"3848",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","möglichkeiten"
"3849",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","recht"
"3850",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","freiheit"
"3851",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","politischer"
"3852",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gefangener"
"3853",86,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","kämpfen"
"3854",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","weltweit"
"3855",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","menschen"
"3856",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","unrecht"
"3857",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gefängnissen"
"3858",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","festgehalten"
"3859",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","18"
"3860",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","märz"
"3861",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","macht"
"3862",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","aktionstag"
"3863",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","freiheit"
"3864",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","politischer"
"3865",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gefangener"
"3866",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","genau"
"3867",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","darauf"
"3868",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","aufmerksam"
"3869",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","möchte"
"3870",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","heute"
"3871",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gelegenheit"
"3872",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","nutzen"
"3873",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","schicksale"
"3874",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","aufmerksam"
"3875",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","persönlich"
"3876",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","berühren"
"3877",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","politisch"
"3878",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","einsetze"
"3879",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","kuba"
"3880",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","luís"
"3881",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","frómeta"
"3882",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","compte"
"3883",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","unschuldig"
"3884",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","haft"
"3885",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","nachdem"
"3886",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","demonstration"
"3887",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","polizeigewalt"
"3888",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","handy"
"3889",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gefilmt"
"3890",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","politischer"
"3891",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gefangener"
"3892",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","angeblicher"
"3893",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","rädelsführer"
"3894",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","demonstration"
"3895",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","sitzt"
"3896",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gesundheitlich"
"3897",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","angeschlagene"
"3898",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","dresdner"
"3899",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","30"
"3900",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","männern"
"3901",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","zelle"
"3902",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","urteil"
"3903",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","25"
"3904",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","jahre"
"3905",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","gefängnis"
"3906",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","unfassbar"
"3907",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","fordere"
"3908",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","freeluis"
"3909",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","zeiten"
"3910",87,"2022-03-18T04:00:19","Publicación de Facebook",1448,50,NA,55,4,24,"2022-03-18","04:00:19","2022-03-18 04:00:19","it werden ","2022-03-18","menschenframed","bild","profesional","Partenschaft",NA,1,"Aktion","denen"
